"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"owcbrwq   ","P",03/26/2019 8:15,0,1,"",2.9,<0> (CND),0.61,<0> (CND),0.3,<0> (CND),96.0,<0> (CND),12.9,<0> (CND),0.46,<0> (CND),0.29,<3> ,"",<-1> ,"","",8.1,<0> (CND),5,<0> (CND),"",<-1> ,
"owcbrwq   ","P",03/26/2019 8:30,0,1,"",2.9,<0> ,0.61,<0> ,0.3,<0> ,96.6,<0> ,13.0,<0> ,0.46,<0> ,0.29,<3> ,"",<-1> ,"","",8.1,<0> ,5,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 8:45,0,1,"",2.9,<0> ,0.61,<0> ,0.3,<0> ,97.6,<0> ,13.2,<0> ,0.46,<0> ,0.29,<3> ,"",<-1> ,"","",8.1,<0> ,5,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 9:00,0,1,"",2.9,<0> ,0.61,<0> ,0.3,<0> ,98.7,<0> ,13.3,<0> ,0.46,<0> ,0.29,<3> ,"",<-1> ,"","",8.2,<0> ,4,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 9:15,0,1,"",2.9,<0> ,0.61,<0> ,0.3,<0> ,99.8,<0> ,13.5,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.2,<0> ,4,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 9:30,0,1,"",2.9,<0> ,0.61,<0> ,0.3,<0> ,101.1,<0> ,13.6,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.2,<0> ,4,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 9:45,0,1,"",3.0,<0> ,0.61,<0> ,0.3,<0> ,102.4,<0> ,13.8,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.2,<0> ,4,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 10:00,0,1,"",3.0,<0> ,0.61,<0> ,0.3,<0> ,103.6,<0> ,13.9,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.2,<0> ,4,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 10:15,0,1,"",3.1,<0> ,0.61,<0> ,0.3,<0> ,105.1,<0> ,14.1,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.2,<0> ,4,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 10:30,0,1,"",3.2,<0> ,0.61,<0> ,0.3,<0> ,106.5,<0> ,14.2,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.2,<0> ,4,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 10:45,0,1,"",3.3,<0> ,0.61,<0> ,0.3,<0> ,107.9,<0> ,14.4,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.2,<0> ,4,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 11:00,0,1,"",3.4,<0> ,0.61,<0> ,0.3,<0> ,109.4,<0> ,14.5,<0> ,0.47,<0> ,0.29,<3> ,"",<-1> ,"","",8.3,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 11:15,0,1,"",3.5,<0> ,0.61,<0> ,0.3,<0> ,111.0,<0> ,14.7,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.3,<0> ,4,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 11:30,0,1,"",3.7,<0> ,0.61,<0> ,0.3,<0> ,112.5,<0> ,14.9,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.3,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 11:45,0,1,"",3.8,<0> ,0.61,<0> ,0.3,<0> ,114.2,<0> ,15.0,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.3,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 12:00,0,1,"",4.0,<0> ,0.61,<0> ,0.3,<0> ,115.6,<0> ,15.1,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.3,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 12:15,0,1,"",4.1,<0> ,0.61,<0> ,0.3,<0> ,117.2,<0> ,15.3,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.3,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 12:30,0,1,"",4.3,<0> ,0.61,<0> ,0.3,<0> ,118.7,<0> ,15.4,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.3,<0> ,4,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 12:45,0,1,"",4.5,<0> ,0.61,<0> ,0.3,<0> ,120.1,<0> ,15.5,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.4,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 13:00,0,1,"",4.6,<0> ,0.61,<0> ,0.3,<0> ,121.4,<0> ,15.6,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.4,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 13:15,0,1,"",4.8,<0> ,0.61,<0> ,0.3,<0> ,122.8,<0> ,15.7,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.4,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 13:30,0,1,"",5.0,<0> ,0.61,<0> ,0.3,<0> ,124.2,<0> ,15.8,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.4,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 13:45,0,1,"",5.2,<0> ,0.61,<0> ,0.3,<0> ,125.5,<0> ,15.9,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.4,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 14:00,0,1,"",5.4,<0> ,0.61,<0> ,0.3,<0> ,126.7,<0> ,16.0,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.4,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 14:15,0,1,"",5.6,<0> ,0.61,<0> ,0.3,<0> ,127.8,<0> ,16.1,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.5,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 14:30,0,1,"",5.8,<0> ,0.61,<0> ,0.3,<0> ,128.8,<0> ,16.1,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.5,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 14:45,0,1,"",5.9,<0> ,0.60,<0> ,0.3,<0> ,129.7,<0> ,16.1,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.5,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 15:00,0,1,"",6.1,<0> ,0.60,<0> ,0.3,<0> ,130.5,<0> ,16.2,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.5,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 15:15,0,1,"",6.3,<0> ,0.60,<0> ,0.3,<0> ,131.0,<0> ,16.2,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.5,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 15:30,0,1,"",6.4,<0> ,0.60,<0> ,0.3,<0> ,131.5,<0> ,16.2,<0> ,0.46,<0> ,0.28,<3> ,"",<-1> ,"","",8.5,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 15:45,0,1,"",6.5,<0> ,0.60,<0> ,0.3,<0> ,131.7,<0> ,16.2,<0> ,0.45,<0> ,0.28,<3> ,"",<-1> ,"","",8.5,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 16:00,0,1,"",6.6,<0> ,0.60,<0> ,0.3,<0> ,131.8,<0> ,16.1,<0> ,0.45,<0> ,0.28,<3> ,"",<-1> ,"","",8.6,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 16:15,0,1,"",6.7,<0> ,0.60,<0> ,0.3,<0> ,131.9,<0> ,16.1,<0> ,0.45,<0> ,0.28,<3> ,"",<-1> ,"","",8.6,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 16:30,0,1,"",6.8,<0> ,0.60,<0> ,0.3,<0> ,131.7,<0> ,16.0,<0> ,0.45,<0> ,0.28,<3> ,"",<-1> ,"","",8.6,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 16:45,0,1,"",6.9,<0> ,0.60,<0> ,0.3,<0> ,131.5,<0> ,16.0,<0> ,0.45,<0> ,0.28,<3> ,"",<-1> ,"","",8.6,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 17:00,0,1,"",6.9,<0> ,0.60,<0> ,0.3,<0> ,130.9,<0> ,15.9,<0> ,0.45,<0> ,0.28,<3> ,"",<-1> ,"","",8.6,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 17:15,0,1,"",7.0,<0> ,0.60,<0> ,0.3,<0> ,130.3,<0> ,15.8,<0> ,0.45,<0> ,0.28,<3> ,"",<-1> ,"","",8.6,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 17:30,0,1,"",7.0,<0> ,0.60,<0> ,0.3,<0> ,129.5,<0> ,15.7,<0> ,0.45,<0> ,0.28,<3> ,"",<-1> ,"","",8.6,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 17:45,0,1,"",7.0,<0> ,0.60,<0> ,0.3,<0> ,128.3,<0> ,15.5,<0> ,0.45,<0> ,0.28,<3> ,"",<-1> ,"","",8.6,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 18:00,0,1,"",7.0,<0> ,0.59,<0> ,0.3,<0> ,127.0,<0> ,15.4,<0> ,0.45,<0> ,0.28,<3> ,"",<-1> ,"","",8.6,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 18:15,0,1,"",7.0,<0> ,0.59,<0> ,0.3,<0> ,125.9,<0> ,15.3,<0> ,0.45,<0> ,0.28,<3> ,"",<-1> ,"","",8.6,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 18:30,0,1,"",7.0,<0> ,0.59,<0> ,0.3,<0> ,124.6,<0> ,15.1,<0> ,0.45,<0> ,0.28,<3> ,"",<-1> ,"","",8.6,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 18:45,0,1,"",7.0,<0> ,0.59,<0> ,0.3,<0> ,123.4,<0> ,15.0,<0> ,0.45,<0> ,0.28,<3> ,"",<-1> ,"","",8.6,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 19:00,0,1,"",6.9,<0> ,0.59,<0> ,0.3,<0> ,122.0,<0> ,14.8,<0> ,0.45,<0> ,0.28,<3> ,"",<-1> ,"","",8.6,<0> ,4,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 19:15,0,1,"",6.9,<0> ,0.59,<0> ,0.3,<0> ,120.6,<0> ,14.7,<0> ,0.45,<0> ,0.28,<3> ,"",<-1> ,"","",8.6,<0> ,3,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 19:30,0,1,"",6.9,<0> ,0.59,<0> ,0.3,<0> ,119.3,<0> ,14.5,<0> ,0.45,<0> ,0.28,<3> ,"",<-1> ,"","",8.6,<0> ,4,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 19:45,0,1,"",6.8,<0> ,0.59,<0> ,0.3,<0> ,118.0,<0> ,14.4,<0> ,0.45,<0> ,0.28,<3> ,"",<-1> ,"","",8.6,<0> ,4,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 20:00,0,1,"",6.8,<0> ,0.59,<0> ,0.3,<0> ,116.8,<0> ,14.2,<0> ,0.45,<0> ,0.28,<3> ,"",<-1> ,"","",8.6,<0> ,4,<0> ,"",<-1> ,
"owcbrwq   ","P",03/26/2019 20:15,0,1,"",6.7,<0> ,0.59,<0> ,0.3,<0> ,115.5,<0> ,14.1,<0> ,0.45,<0> ,0.28,<3> ,"",<-1> ,"","",8.6,<0> ,4,<0> ,"",<-1> ,
